corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,st5r.0,Ein-Sturm,33,
gdc,st5r.0,Wer,17,
gdc,st5r.0,Zufall,24,
gdc,st5r.0,montan-und-corydon,8,
gdc,st5r.0,"Orten,-welche-selbst-der-Teufel-nicht-gesehen",11,
gdc,st5r.0,Die-alte-Wärterinn,41,
gdc,st5r.0,damöt+Dein-Wunsch,56,"6,45"
gdc,st5r.0,die-Schäfer,20,
gdc,st5r.0,Dieß-liebe-Blatt,29,
gdc,st5r.0,die-Kleidung,32,
gdc,st5r.0,doris-und-sylvia,40,
gdc,st5r.0,deinem-Schiff,34,
gdc,st5r.0,Menschen,12,
gdc,st5r.0,silvander-und-sylvia,23,
gdc,st5r.0,Celimene,22,
gdc,st5r.0,Arkadien,13,
gdc,st5r.0,Arkadien-mythologisch,14,
gdc,st5r.0,die-ersten-Schäfer,16,
gdc,st5r.0,der-Flotte,35,
gdc,st5r.0,Antwort,30,
gdc,st5r.0,des-Feindes-Flotte,53,
gdc,st5r.0,Alle,52,
gdc,st5r.0,diese-Hand,28,
gdc,st5r.0,mein-Wunsch,46,
gdc,st5r.0,man,15,
gdc,st5r.0,dein-Herz,44,
gdc,st5r.0,Den,18,
gdc,st5r.0,"die-Glut,-die-für-sie-in-mir-brannte",36,
gdc,st5r.0,doris-und-chloe,47,
gdc,st5r.0,dieses-große-Schwerd,19,
gdc,st5r.0,die-Mohren,10,
gdc,st5r.0,festen-Lande,51,
gdc,st5r.0,silvander-und-corydon,27,
gdc,st5r.0,Dein-Wunsch,45,
gdc,st5r.0,der-Schmerz,26,
gdc,st5r.0,doris-und-damöt,49,
gdc,st5r.0,"das-Boot,-das-mich-entfernen-soll",25,
gdc,st5r.0,montan-und-silvander,42,
gdc,st5r.0,die-Welt,9,
gdc,st5r.0,dem-Fuchs,31,
gdc,st5r.0,den-Brief,43,
gdc,st5r.0,das-größte-Glück,54,
gdc,st5r.0,"einen-Ort,-------------------Der-mir-gefallen-kann",50,
gdc,st5r.0,"Zeug,-das-sich-hieher-nicht-schickt",39,
gdc,st5r.0,silvander-und-doris,48,
gdc,st5r.0,ein-Glück,37,
gdc,st5r.0,sylvia-und-damöt,38,
gdc,st5r.0,doris-und-damöt+montan,55,"49,0"
gdc,st5r.0,Das-Glück,21,
gdc,st5r.0,montan,0,
gdc,st5r.0,damöt,6,
gdc,st5r.0,mops,4,
gdc,st5r.0,chloe,1,
gdc,st5r.0,silvander,3,
gdc,st5r.0,sylvia,5,
gdc,st5r.0,doris,2,
gdc,st5r.0,corydon,7,
