corpus,drama,figure_surface,figure_id,Gender,Age
gdc-coref,qdjz.0,DIE FANINALSCHE DIENERSCHAFT,die_faninalsche_dienerschaft,,
gdc-coref,qdjz.0,STIMMEN VON AUSSEN,stimmen_von_aussen,,
gdc-coref,qdjz.0,DIE DREI ADELIGEN TÖCHTER,die_drei_adeligen_töchter,,
gdc-coref,qdjz.0,ANNINA,annina,,
gdc-coref,qdjz.0,DIE LERCHENAUISCHEN,die_lerchenauischen,,
gdc-coref,qdjz.0,MARCHANDE DE MODES,marchande_de_modes,,
gdc-coref,qdjz.0,DER TIERHÄNDLER,der_tierhändler,,
gdc-coref,qdjz.0,DER BARON,stimme_des_barons,,
gdc-coref,qdjz.0,DIE DREI WAISEN,die_drei_waisen,,
gdc-coref,qdjz.0,STIMME DES HAUSHOFMEISTERS,haushofmeister,,
gdc-coref,qdjz.0,VALZACCHI,valzacchi,,
gdc-coref,qdjz.0,DIE KINDER,die_kinder,,
gdc-coref,qdjz.0,ZWEITER LAKAI,zweiter_lakai,,
gdc-coref,qdjz.0,DIE DUENNA,die_duenna,,
gdc-coref,qdjz.0,MARIANNE LEITMETZERIN,marianne_leitmetzerin,,
gdc-coref,qdjz.0,DER HAUSKNECHT,der_hausknecht,,
gdc-coref,qdjz.0,DIE KELLNER,die_kellner,,
gdc-coref,qdjz.0,VIERTER LAKAI,vierter_lakai,,
gdc-coref,qdjz.0,NOTAR,notar,,
gdc-coref,qdjz.0,DRITTER LAKAI,dritter_lakai,,
gdc-coref,qdjz.0,DIE MUSIKANTEN,die_musikanten,,
gdc-coref,qdjz.0,WIRT,wirt,,
gdc-coref,qdjz.0,MARSCHALLIN,marschallin,,
gdc-coref,qdjz.0,KOMMISSARIUS,kommissarius,,
gdc-coref,qdjz.0,DER SÄNGER,der_sänger,,
gdc-coref,qdjz.0,ERSTER LAKAI,erster_lakai,,
gdc-coref,qdjz.0,DER FANINALSCHE HAUSHOFMEISTER,der_faninalsche_haushofmeister,,
gdc-coref,qdjz.0,DIE KUTSCHER,die_kutscher,,
gdc-coref,qdjz.0,HERR VON FANINAL,herr_von_faninal,,
gdc-coref,qdjz.0,DIE LAKAIEN,die_lakaien,,
gdc-coref,qdjz.0,VIELE STIMMEN,viele_stimmen,,
gdc-coref,qdjz.0,SOPHIE,sophie,,
gdc-coref,qdjz.0,DIE KÖPFE,die_köpfe,,
gdc-coref,qdjz.0,OCTAVIAN,octavian,,
